Var1	Var2	value	logP	pval.thresh	Var_fact	pval.thresh_inv
MM_risk_3	AMP_3q	7.032259502673161e-7	-14.16758758814583	0.001	MM_risk_3	0.9999996595372715
t_CCND1	AMP_3q	1	0	1	t_CCND1	0.001
t_MYC	AMP_3q	3.0422334678787553e-5	-10.400333525925994	0.001	t_MYC	0.9999870552452191
t_WHSC1	AMP_3q	0.9997481854470316	-2.5184626357652694e-4	0.9997481854470316	t_WHSC1	0.001
AMP_1p	AMP_4p	NA	NA	NA	AMP_1p	NA
AMP_1q	AMP_4p	NA	NA	NA	AMP_1q	NA
AMP_2p	AMP_4p	NA	NA	NA	AMP_2p	NA
AMP_2q	AMP_4p	NA	NA	NA	AMP_2q	NA
AMP_3p	AMP_4p	NA	NA	NA	AMP_3p	NA
AMP_3q	AMP_4p	NA	NA	NA	AMP_3q	NA
AMP_4p	AMP_4p	NA	NA	NA	AMP_4p	NA
AMP_4q	AMP_4p	1.87265084889049e-71	-162.85618660925766	0.001	AMP_4q	1
AMP_5p	AMP_4p	9.575774620913493e-6	-11.55627412581332	0.001	AMP_5p	0.999997693492039
AMP_5q	AMP_4p	1.8195517749353432e-5	-10.914335271720864	0.001	AMP_5q	0.9999953546618277
AMP_6p	AMP_4p	0.04113259353286727	-3.1909544417653195	0.04113259353286727	AMP_6p	0.9808593984345755
AMP_6q	AMP_4p	0.0013089268314709834	-6.6385476901246765	0.0013089268314709834	AMP_6q	0.9996405410436651
AMP_7p	AMP_4p	1.0832206197799391e-7	-16.03815699197772	0.001	AMP_7p	0.9999999791478671
AMP_7q	AMP_4p	2.0270293062433506e-7	-15.41152432565348	0.001	AMP_7q	0.9999999595940712
AMP_8q	AMP_4p	0.914047781355999	-0.08987243169964475	0.914047781355999	AMP_8q	0.19067023219358756
AMP_9p	AMP_4p	1.192134039509827e-6	-13.63976554638985	0.001	AMP_9p	0.9999997856796609
AMP_9q	AMP_4p	1.7844047615699476e-7	-15.539010758246762	0.001	AMP_9q	0.9999999749046959
AMP_11p	AMP_4p	1.4070362816119463e-4	-8.868854807671815	0.001	AMP_11p	0.9999568605528403
AMP_11q	AMP_4p	9.519122835149819e-6	-11.562207852571008	0.001	AMP_11q	0.9999976372648307
AMP_15q	AMP_4p	2.382146496601685e-7	-15.25009368040431	0.001	AMP_15q	0.9999999609731373
AMP_17p	AMP_4p	0.001985413448213978	-6.22192810027766	0.001985413448213978	AMP_17p	0.9995206151935541
AMP_17q	AMP_4p	6.250072651759063e-4	-7.377747284013984	0.001	AMP_17q	0.9998522485163962
AMP_18p	AMP_4p	0.002700527054729751	-5.914308319566496	0.002700527054729751	AMP_18p	0.9991865168378307
AMP_18q	AMP_4p	0.0012469071362195216	-6.687089084809035	0.0012469071362195216	AMP_18q	0.9996437807285279
AMP_19p	AMP_4p	3.9485957510707084e-8	-17.047320734304645	0.001	AMP_19p	0.9999999953734879
AMP_19q	AMP_4p	2.4478710478084593e-8	-17.525462057238578	0.001	AMP_19q	0.9999999966640689
AMP_21q	AMP_4p	6.962178373070756e-4	-7.269847961962725	0.001	AMP_21q	0.9997699332206031
DEL_1p	AMP_4p	0.9286442275041198	-0.0740295763761606	0.9286442275041198	DEL_1p	0.14172981488632488
DEL_6q	AMP_4p	0.8336156740467507	-0.1819828053206134	0.8336156740467507	DEL_6q	0.32117501542277294
DEL_8p	AMP_4p	0.7127361780639714	-0.3386439437814997	0.7127361780639714	DEL_8p	0.4316155004194962
DEL_12p	AMP_4p	0.8939866500768631	-0.11206443672004773	0.8939866500768631	DEL_12p	0.2780292353813352
DEL_13q	AMP_4p	0.9599640160538616	-0.04085947849999821	0.9599640160538616	DEL_13q	0.07318257024080149
DEL_14q	AMP_4p	0.9418448953412382	-0.059914672589971	0.9418448953412382	DEL_14q	0.12380260665791164
DEL_16q	AMP_4p	0.07558677254706879	-2.582473977413654	0.07558677254706879	DEL_16q	0.9607289881907833
DEL_17p	AMP_4p	0.5277424456432225	-0.6391469066276447	0.5277424456432225	DEL_17p	0.6618886935416988
DEL_20p	AMP_4p	0.30606630978332905	-1.1839535018671845	0.30606630978332905	DEL_20p	0.8449533241675999
DEL_22q	AMP_4p	0.8060204941774157	-0.2156461097796437	0.8060204941774157	DEL_22q	0.3611352942047523
HyperDiploidy	AMP_4p	1.7138098647005184e-12	-27.09230223265272	0.001	HyperDiploidy	1
MM_risk_1	AMP_4p	0.9540073842992924	-0.047083867208154474	0.9540073842992924	MM_risk_1	0.09757227065123446
MM_risk_2	AMP_4p	0.5398417089930654	-0.6164793138895746	0.5398417089930654	MM_risk_2	0.5792844767979362
MM_risk_3	AMP_4p	0.14885570312173138	-1.9047778776978601	0.14885570312173138	MM_risk_3	0.9089578631354741
t_CCND1	AMP_4p	0.9955920891427936	-0.004417654339077435	0.9955920891427936	t_CCND1	0.015226941307555282
t_MYC	AMP_4p	0.04585490514276004	-3.0822731036079776	0.04585490514276004	t_MYC	0.9798458779580559
t_WHSC1	AMP_4p	0.9710190450409599	-0.029409197040771818	0.9710190450409599	t_WHSC1	0.08595221864400107
AMP_1p	AMP_4q	NA	NA	NA	AMP_1p	NA
AMP_1q	AMP_4q	NA	NA	NA	AMP_1q	NA
AMP_2p	AMP_4q	NA	NA	NA	AMP_2p	NA
AMP_2q	AMP_4q	NA	NA	NA	AMP_2q	NA
AMP_3p	AMP_4q	NA	NA	NA	AMP_3p	NA
AMP_3q	AMP_4q	NA	NA	NA	AMP_3q	NA
AMP_4p	AMP_4q	NA	NA	NA	AMP_4p	NA
AMP_4q	AMP_4q	NA	NA	NA	AMP_4q	NA
AMP_5p	AMP_4q	4.925803191625093e-7	-14.523608305037186	0.001	AMP_5p	0.9999998961493202
AMP_5q	AMP_4q	9.36420779193614e-7	-13.881200911065807	0.001	AMP_5q	0.9999997913947554
AMP_6p	AMP_4q	0.02262437881063617	-3.7887272456565513	0.02262437881063617	AMP_6p	0.9898397036058573
AMP_6q	AMP_4q	0.0033758860527637823	-5.691097454961472	0.0033758860527637823	AMP_6q	0.9989461068578357
AMP_7p	AMP_4q	8.4169094834442e-9	-18.59302312079117	0.001	AMP_7p	0.999999998473999
AMP_7q	AMP_4q	1.7213334386295878e-8	-17.87758149846475	0.001	AMP_7q	0.9999999967665992
AMP_8q	AMP_4q	0.9468358100914556	-0.054629579823229385	0.9468358100914556	AMP_8q	0.12847225554085645
AMP_9p	AMP_4q	4.423959387363722e-7	-14.631060566851914	0.001	AMP_9p	0.9999999185726485
AMP_9q	AMP_4q	8.137802645510975e-8	-16.32416054564862	0.001	AMP_9q	0.9999999878017058
AMP_11p	AMP_4q	1.9184212727458995e-5	-10.861422870944777	0.001	AMP_11p	0.999994573106824
AMP_11q	AMP_4q	1.6041885007780277e-6	-13.342892536236494	0.001	AMP_11q	0.9999996206638992
AMP_15q	AMP_4q	1.2729924506999087e-8	-18.179310354716826	0.001	AMP_15q	0.999999998149204
AMP_17p	AMP_4q	0.004215926492518119	-5.468885903256051	0.004215926492518119	AMP_17p	0.9988529409386007
AMP_17q	AMP_4q	0.0015751422760677297	-6.453409676773155	0.0015751422760677297	AMP_17q	0.9995777034429627
AMP_18p	AMP_4q	0.0022845628909490077	-6.081580567924683	0.0022845628909490077	AMP_18p	0.9992921087315825
AMP_18q	AMP_4q	0.001113123995088966	-6.800584806704391	0.001113123995088966	AMP_18q	0.9996705408288421
AMP_19p	AMP_4q	2.5591363277135317e-9	-19.783596007364572	0.001	AMP_19p	0.9999999997318618
AMP_19q	AMP_4q	1.0856196840373549e-9	-20.64111487562924	0.001	AMP_19q	0.9999999998684965
AMP_21q	AMP_4q	4.5301263493025776e-4	-7.699590541191933	0.001	AMP_21q	0.9998482216841593
DEL_1p	AMP_4q	0.7510339568013177	-0.2863044127923634	0.7510339568013177	DEL_1p	0.37278547507616333
DEL_6q	AMP_4q	0.5955147508970913	-0.5183291198855229	0.5955147508970913	DEL_6q	0.579925729290901
DEL_8p	AMP_4q	0.8110173075940348	-0.2094658840413773	0.8110173075940348	DEL_8p	0.30833610798947186
DEL_12p	AMP_4q	0.9229887575274915	-0.0801382249137136	0.9229887575274915	DEL_12p	0.2183186359130403
DEL_13q	AMP_4q	0.9616895183934593	-0.03906362636285958	0.9616895183934593	DEL_13q	0.06862420473883246
DEL_14q	AMP_4q	0.8610877537859817	-0.14955885897447752	0.8610877537859817	DEL_14q	0.23961917116478984
DEL_16q	AMP_4q	0.090797062188801	-2.3991283486472033	0.090797062188801	DEL_16q	0.9503086833168469
DEL_17p	AMP_4q	0.42858156306802897	-0.847274213508059	0.42858156306802897	DEL_17p	0.7374071987439007
DEL_20p	AMP_4q	0.3829854377389542	-0.9597583120936394	0.3829854377389542	DEL_20p	0.787360378374454
DEL_22q	AMP_4q	0.948706398762113	-0.05265590783730184	0.948706398762113	DEL_22q	0.13713959606324713
HyperDiploidy	AMP_4q	1.0066112869235594e-13	-29.927016680707037	0.001	HyperDiploidy	1
MM_risk_1	AMP_4q	0.9785725369236646	-0.021660364159097813	0.9785725369236646	MM_risk_1	0.05008287037133507
MM_risk_2	AMP_4q	0.5252294553660419	-0.6439200540323915	0.5252294553660419	MM_risk_2	0.5884831859939044
MM_risk_3	AMP_4q	0.10076187932582849	-2.2949951761648317	0.10076187932582849	MM_risk_3	0.9402993591567643
t_CCND1	AMP_4q	0.9982364449122216	-0.0017651119817669865	0.9982364449122216	t_CCND1	0.006712651042816115
t_MYC	AMP_4q	0.04288692134662683	-3.1491883632435473	0.04288692134662683	t_MYC	0.9806859910166733
t_WHSC1	AMP_4q	0.9835965409069407	-0.016539485414338796	0.9835965409069407	t_WHSC1	0.05316418990854443
AMP_1p	AMP_5p	NA	NA	NA	AMP_1p	NA
AMP_1q	AMP_5p	NA	NA	NA	AMP_1q	NA
AMP_2p	AMP_5p	NA	NA	NA	AMP_2p	NA
AMP_2q	AMP_5p	NA	NA	NA	AMP_2q	NA
AMP_3p	AMP_5p	NA	NA	NA	AMP_3p	NA
AMP_3q	AMP_5p	NA	NA	NA	AMP_3q	NA
AMP_4p	AMP_5p	NA	NA	NA	AMP_4p	NA
AMP_4q	AMP_5p	NA	NA	NA	AMP_4q	NA
AMP_5p	AMP_5p	NA	NA	NA	AMP_5p	NA
AMP_5q	AMP_5p	8.480055104986358e-223	-511.33875878965995	0.001	AMP_5q	1
AMP_6p	AMP_5p	3.245352609973781e-17	-37.966722574096366	0.001	AMP_6p	1
AMP_6q	AMP_5p	6.0296826522747e-16	-35.04466710669736	0.001	AMP_6q	1
AMP_7p	AMP_5p	7.824620943109357e-60	-136.09783028616502	0.001	AMP_7p	1
AMP_7q	AMP_5p	2.58713016385477e-58	-132.59938617712245	0.001	AMP_7q	1
AMP_8q	AMP_5p	4.55096675529188e-5	-9.997585780886183	0.001	AMP_8q	0.9999810604501383
AMP_9p	AMP_5p	3.095278322109179e-115	-263.66740786585376	0.001	AMP_9p	1
AMP_9q	AMP_5p	4.1468873560801015e-112	-256.46717239718674	0.001	AMP_9q	1
AMP_11p	AMP_5p	7.313913169095798e-63	-143.0730824108446	0.001	AMP_11p	1
AMP_11q	AMP_5p	4.342805363484964e-46	-104.45039374132207	0.001	AMP_11q	1
AMP_15q	AMP_5p	2.982037858649336e-119	-272.91501915430536	0.001	AMP_15q	1
AMP_17p	AMP_5p	4.923766557953747e-11	-23.73436222476259	0.001	AMP_17p	0.9999999999935647
AMP_17q	AMP_5p	3.0716457718440464e-12	-26.508807615936192	0.001	AMP_17q	0.9999999999995639
AMP_18p	AMP_5p	9.492788990113622e-9	-18.47273338023927	0.001	AMP_18p	0.9999999974693758
AMP_18q	AMP_5p	4.4058208348237015e-7	-14.635169067312434	0.001	AMP_18q	0.9999998579793796
AMP_19p	AMP_5p	7.329861421265243e-111	-253.59498871231293	0.001	AMP_19p	1
AMP_19q	AMP_5p	9.989973183007594e-111	-253.28536341406584	0.001	AMP_19q	1
AMP_21q	AMP_5p	6.180032920375716e-33	-74.16398447042646	0.001	AMP_21q	1
DEL_1p	AMP_5p	0.980391643647653	-0.019803150775710703	0.980391643647653	DEL_1p	0.029432607049885366
DEL_6q	AMP_5p	0.8603798715617963	-0.15038127614185418	0.8603798715617963	DEL_6q	0.19494962806720145
DEL_8p	AMP_5p	0.4597371836252294	-0.7771002927210103	0.4597371836252294	DEL_8p	0.6108019338649938
DEL_12p	AMP_5p	0.9999911513834737	-8.848655675518376e-6	0.9999911513834737	DEL_12p	0.001
DEL_13q	AMP_5p	0.9999999999999982	-1.776356839400252e-15	0.9999999999999982	DEL_13q	0.001
DEL_14q	AMP_5p	0.9999999999988767	-1.1233236563163643e-12	0.9999999999988767	DEL_14q	0.001
DEL_16q	AMP_5p	0.8055847303508176	-0.21618689213823342	0.8055847303508176	DEL_16q	0.2434939231745505
DEL_17p	AMP_5p	0.9455943182598161	-0.05594164095684057	0.9455943182598161	DEL_17p	0.08646140334077997
DEL_20p	AMP_5p	0.9993557131752271	-6.444944667213031e-4	0.9993557131752271	DEL_20p	0.0016673265102573785
DEL_22q	AMP_5p	0.9993923486101912	-6.078360847384286e-4	0.9993923486101912	DEL_22q	0.0013492835525345033
HyperDiploidy	AMP_5p	3.512548926400158e-114	-261.23835863753413	0.001	HyperDiploidy	1
MM_risk_1	AMP_5p	0.9999725833829627	-2.7416992879626914e-5	0.9999725833829627	MM_risk_1	0.001
MM_risk_2	AMP_5p	0.9995626540310489	-4.374416325924315e-4	0.9995626540310489	MM_risk_2	0.001
MM_risk_3	AMP_5p	5.113264107895668e-11	-23.69659805397633	0.001	MM_risk_3	0.999999999980331
t_CCND1	AMP_5p	1	0	1	t_CCND1	0.001
t_MYC	AMP_5p	2.1743653891990943e-8	-17.643943897067224	0.001	t_MYC	0.9999999931290875
t_WHSC1	AMP_5p	1	0	1	t_WHSC1	0.001
AMP_1p	AMP_5q	NA	NA	NA	AMP_1p	NA
AMP_1q	AMP_5q	NA	NA	NA	AMP_1q	NA
AMP_2p	AMP_5q	NA	NA	NA	AMP_2p	NA
AMP_2q	AMP_5q	NA	NA	NA	AMP_2q	NA
AMP_3p	AMP_5q	NA	NA	NA	AMP_3p	NA
AMP_3q	AMP_5q	NA	NA	NA	AMP_3q	NA
AMP_4p	AMP_5q	NA	NA	NA	AMP_4p	NA
AMP_4q	AMP_5q	NA	NA	NA	AMP_4q	NA
AMP_5p	AMP_5q	NA	NA	NA	AMP_5p	NA
AMP_5q	AMP_5q	NA	NA	NA	AMP_5q	NA
AMP_6p	AMP_5q	1.0685508554709892e-17	-39.07764319105453	0.001	AMP_6p	1
AMP_6q	AMP_5q	1.0146831680114108e-16	-36.826785073882306	0.001	AMP_6q	1
AMP_7p	AMP_5q	1.618922020154492e-58	-133.068174885558	0.001	AMP_7p	1
AMP_7q	AMP_5q	2.915946711824479e-58	-132.47974085408384	0.001	AMP_7q	1
AMP_8q	AMP_5q	1.989670294607948e-4	-8.522371428067945	0.001	AMP_8q	0.9999106338212121
AMP_9p	AMP_5q	2.551445345745082e-116	-266.16321078645774	0.001	AMP_9p	1
AMP_9q	AMP_5q	7.767224444891988e-114	-260.4447877150575	0.001	AMP_9q	1
AMP_11p	AMP_5q	1.1051346299583662e-60	-138.05513841502815	0.001	AMP_11p	1
AMP_11q	AMP_5q	6.149252725572313e-45	-101.79999861833335	0.001	AMP_11q	1
AMP_15q	AMP_5q	1.513348499640903e-121	-278.19847150715543	0.001	AMP_15q	1
AMP_17p	AMP_5q	1.0924098143463083e-10	-22.9374648351577	0.001	AMP_17p	0.9999999999846572
AMP_17q	AMP_5q	7.809063541729735e-13	-27.878321157288386	0.001	AMP_17q	0.9999999999998943
AMP_18p	AMP_5q	3.2496522352496595e-8	-17.24213275787468	0.001	AMP_18p	0.9999999908201853
AMP_18q	AMP_5q	1.188156764119545e-6	-13.643107389399708	0.001	AMP_18q	0.9999995981901474
AMP_19p	AMP_5q	9.57491036901824e-113	-257.93296933424233	0.001	AMP_19p	1
AMP_19q	AMP_5q	6.69191455514827e-111	-253.68604530750457	0.001	AMP_19q	1
AMP_21q	AMP_5q	7.062804609013696e-34	-76.33305093577528	0.001	AMP_21q	1
DEL_1p	AMP_5q	0.9925883666150326	-0.007439236011287304	0.9925883666150326	DEL_1p	0.011829366268443301
DEL_6q	AMP_5q	0.9372282550457343	-0.06482842444002321	0.9372282550457343	DEL_6q	0.09553415624317446
DEL_8p	AMP_5q	0.4862005711384104	-0.7211340424023046	0.4862005711384104	DEL_8p	0.5852929406079879
DEL_12p	AMP_5q	0.9999952831168195	-4.716894305017358e-6	0.9999952831168195	DEL_12p	0.001
DEL_13q	AMP_5q	1	0	1	DEL_13q	0.001
DEL_14q	AMP_5q	0.9999999999913094	-8.690603792198563e-12	0.9999999999913094	DEL_14q	0.001
DEL_16q	AMP_5q	0.8835655441670834	-0.12378980302777037	0.8835655441670834	DEL_16q	0.15256784200257292
DEL_17p	AMP_5q	0.9834736095829046	-0.0166644746773455	0.9834736095829046	DEL_17p	0.02957260438256418
DEL_20p	AMP_5q	0.9999555051391067	-4.449585081899459e-5	0.9999555051391067	DEL_20p	0.001
DEL_22q	AMP_5q	0.9987484999743765	-0.0012522838057827037	0.9987484999743765	DEL_22q	0.0026570266288872034
HyperDiploidy	AMP_5q	1.909036355805166e-116	-266.45327219832313	0.001	HyperDiploidy	1
MM_risk_1	AMP_5q	0.999998964641727	-1.035358808988685e-6	0.999998964641727	MM_risk_1	0.001
MM_risk_2	AMP_5q	0.9986102224418592	-0.0013907441946817195	0.9986102224418592	MM_risk_2	0.0022125649492481304
MM_risk_3	AMP_5q	9.904710973975638e-12	-25.33801061601441	0.001	MM_risk_3	0.9999999999963274
t_CCND1	AMP_5q	1	0	1	t_CCND1	0.001
t_MYC	AMP_5q	1.3780584157719182e-7	-15.797420087558594	0.001	t_MYC	0.999999953165832
t_WHSC1	AMP_5q	1	0	1	t_WHSC1	0.001
AMP_1p	AMP_6p	NA	NA	NA	AMP_1p	NA
AMP_1q	AMP_6p	NA	NA	NA	AMP_1q	NA
AMP_2p	AMP_6p	NA	NA	NA	AMP_2p	NA
AMP_2q	AMP_6p	NA	NA	NA	AMP_2q	NA
AMP_3p	AMP_6p	NA	NA	NA	AMP_3p	NA
AMP_3q	AMP_6p	NA	NA	NA	AMP_3q	NA
AMP_4p	AMP_6p	NA	NA	NA	AMP_4p	NA
AMP_4q	AMP_6p	NA	NA	NA	AMP_4q	NA
AMP_5p	AMP_6p	NA	NA	NA	AMP_5p	NA
AMP_5q	AMP_6p	NA	NA	NA	AMP_5q	NA
AMP_6p	AMP_6p	NA	NA	NA	AMP_6p	NA
AMP_6q	AMP_6p	1.5442464943992224e-73	-167.6541757030733	0.001	AMP_6q	1
AMP_7p	AMP_6p	1.4318671849870637e-18	-41.087552357569784	0.001	AMP_7p	1
AMP_7q	AMP_6p	4.780297741531047e-19	-42.184613933300156	0.001	AMP_7q	1
AMP_8q	AMP_6p	2.176958653403377e-4	-8.432411582369278	0.001	AMP_8q	0.999912085201415
AMP_9p	AMP_6p	7.831863188061665e-22	-48.59867160912053	0.001	AMP_9p	1
AMP_9q	AMP_6p	5.771969502970443e-21	-46.60127359559295	0.001	AMP_9q	1
AMP_11p	AMP_6p	1.544557166655087e-7	-15.6833584052172	0.001	AMP_11p	0.9999999408827083
AMP_11q	AMP_6p	4.6097500920052725e-4	-7.682166726414204	0.001	AMP_11q	0.9997580597426977
AMP_15q	AMP_6p	8.762090809276729e-23	-50.78902258553547	0.001	AMP_15q	1
AMP_17p	AMP_6p	7.2603448067851575e-9	-18.74083851518997	0.001	AMP_17p	0.9999999986477801
AMP_17q	AMP_6p	4.826404655474004e-9	-19.149164024217264	0.001	AMP_17q	0.9999999990062198
AMP_18p	AMP_6p	1.2939722918819846e-11	-25.07071923985013	0.001	AMP_18p	0.9999999999974376
AMP_18q	AMP_6p	3.5525615801418417e-10	-21.75818201479001	0.001	AMP_18q	0.9999999999198914
AMP_19p	AMP_6p	5.253295469948482e-22	-48.99801645763047	0.001	AMP_19p	1
AMP_19q	AMP_6p	5.110885144337758e-18	-39.81515906660771	0.001	AMP_19q	1
AMP_21q	AMP_6p	4.0920633367864775e-5	-10.10387613880257	0.001	AMP_21q	0.9999820693090251
DEL_1p	AMP_6p	0.9997586415864731	-2.413875451563312e-4	0.9997586415864731	DEL_1p	0.001
DEL_6q	AMP_6p	0.971593077408784	-0.02881820681899988	0.971593077408784	DEL_6q	0.054782135192633856
DEL_8p	AMP_6p	0.7357130858614566	-0.30691506524892154	0.7357130858614566	DEL_8p	0.3447801161354962
DEL_12p	AMP_6p	0.9879194728227596	-0.012154089796123674	0.9879194728227596	DEL_12p	0.03155341150412236
DEL_13q	AMP_6p	0.9672391668011886	-0.03330948546300632	0.9672391668011886	DEL_13q	0.04793119437687191
DEL_14q	AMP_6p	0.996149916944494	-0.0038575137038137494	0.996149916944494	DEL_14q	0.0077211825720942505
DEL_16q	AMP_6p	0.8059297998248828	-0.21575863726013256	0.8059297998248828	DEL_16q	0.2578314744955651
DEL_17p	AMP_6p	0.9336639246081486	-0.0686387292654091	0.9336639246081486	DEL_17p	0.11863996585247102
DEL_20p	AMP_6p	0.9723461648180773	-0.02804340127918748	0.9723461648180773	DEL_20p	0.062192939749977506
DEL_22q	AMP_6p	0.9962029176368241	-0.0038043095811074383	0.9962029176368241	DEL_22q	0.00963721505068053
HyperDiploidy	AMP_6p	2.1538039060776027e-22	-49.88963650838311	0.001	HyperDiploidy	1
MM_risk_1	AMP_6p	0.08944696653951605	-2.414109381961126	0.08944696653951605	MM_risk_1	0.9391861462747979
MM_risk_2	AMP_6p	0.47200849129909983	-0.7507583035179348	0.47200849129909983	MM_risk_2	0.5988282909819986
MM_risk_3	AMP_6p	0.9314584552612942	-0.07100368976194038	0.9314584552612942	MM_risk_3	0.09576674334966508
t_CCND1	AMP_6p	0.9999999999942906	-5.709432926453629e-12	0.9999999999942906	t_CCND1	0.001
t_MYC	AMP_6p	1.5784088769332533e-6	-13.359093258246437	0.001	t_MYC	0.9999994740686222
t_WHSC1	AMP_6p	0.9809281119508195	-0.019256102478242686	0.9809281119508195	t_WHSC1	0.036803917245027025
AMP_1p	AMP_6q	NA	NA	NA	AMP_1p	NA
AMP_1q	AMP_6q	NA	NA	NA	AMP_1q	NA
AMP_2p	AMP_6q	NA	NA	NA	AMP_2p	NA
AMP_2q	AMP_6q	NA	NA	NA	AMP_2q	NA
AMP_3p	AMP_6q	NA	NA	NA	AMP_3p	NA
AMP_3q	AMP_6q	NA	NA	NA	AMP_3q	NA
AMP_4p	AMP_6q	NA	NA	NA	AMP_4p	NA
AMP_4q	AMP_6q	NA	NA	NA	AMP_4q	NA
AMP_5p	AMP_6q	NA	NA	NA	AMP_5p	NA
AMP_5q	AMP_6q	NA	NA	NA	AMP_5q	NA
AMP_6p	AMP_6q	NA	NA	NA	AMP_6p	NA
AMP_6q	AMP_6q	NA	NA	NA	AMP_6q	NA
AMP_7p	AMP_6q	2.9665571068985227e-13	-28.846204151793472	0.001	AMP_7p	0.9999999999999465
AMP_7q	AMP_6q	3.2594102087663635e-14	-31.05464504046191	0.001	AMP_7q	0.9999999999999946
AMP_8q	AMP_6q	0.007824432149159075	-4.850504113986725	0.007824432149159075	AMP_8q	0.9966177429715466
AMP_9p	AMP_6q	5.085218432345914e-16	-35.215023503113244	0.001	AMP_9p	1
AMP_9q	AMP_6q	1.5968810300653335e-15	-34.07072402434172	0.001	AMP_9q	0.9999999999999998
AMP_11p	AMP_6q	3.6292758171556716e-5	-10.223892336002274	0.001	AMP_11p	0.9999862496611094
AMP_11q	AMP_6q	0.0011680895519342032	-6.752385726338642	0.0011680895519342032	AMP_11q	0.999458288105369
AMP_15q	AMP_6q	1.2529921744493058e-18	-41.220997243449865	0.001	AMP_15q	1
AMP_17p	AMP_6q	1.730702148326317e-7	-15.569568458705417	0.001	AMP_17p	0.9999999699702805
AMP_17q	AMP_6q	2.5945762665606014e-7	-15.164672436089425	0.001	AMP_17q	0.9999999492378406
AMP_18p	AMP_6q	1.9871506999695905e-4	-8.523638568318374	0.001	AMP_18p	0.9999367862550392
AMP_18q	AMP_6q	0.001047835430629619	-6.861028737256044	0.001047835430629619	AMP_18q	0.9996223757335237
AMP_19p	AMP_6q	3.104578471415366e-17	-38.01106863272756	0.001	AMP_19p	1
AMP_19q	AMP_6q	1.3571334739305634e-12	-27.32564638034717	0.001	AMP_19q	0.9999999999997842
AMP_21q	AMP_6q	1.3507741971642735e-4	-8.909662464521361	0.001	AMP_21q	0.9999482271421298
DEL_1p	AMP_6q	0.9999033539703126	-9.665070021585217e-5	0.9999033539703126	DEL_1p	0.001
DEL_6q	AMP_6q	1	0	1	DEL_6q	0.001
DEL_8p	AMP_6q	0.9213368300627437	-0.08192958747747477	0.9213368300627437	DEL_8p	0.1349281354977516
DEL_12p	AMP_6q	0.8062640181293879	-0.2153440241961562	0.8062640181293879	DEL_12p	0.34304764989119846
DEL_13q	AMP_6q	0.9920802363735902	-0.007951291527034238	0.9920802363735902	DEL_13q	0.014460209106127116
DEL_14q	AMP_6q	0.9998906074745577	-1.0939850924099059e-4	0.9998906074745577	DEL_14q	0.001
DEL_16q	AMP_6q	0.97021591482873	-0.030236639647829005	0.97021591482873	DEL_16q	0.05534959360656449
DEL_17p	AMP_6q	0.7797460398674921	-0.24878700222787506	0.7797460398674921	DEL_17p	0.35500197943330253
DEL_20p	AMP_6q	0.9939229486699346	-0.006095591758753883	0.9939229486699346	DEL_20p	0.027356951635890702
DEL_22q	AMP_6q	0.9400472439859701	-0.0618251454215142	0.9400472439859701	DEL_22q	0.12544347954916402
HyperDiploidy	AMP_6q	3.3826646314714673e-19	-42.530453015472204	0.001	HyperDiploidy	1
MM_risk_1	AMP_6q	0.8280248866553368	-0.18871206870153517	0.8280248866553368	MM_risk_1	0.2517450865059305
MM_risk_2	AMP_6q	0.7864941465866658	-0.24016999886793153	0.7864941465866658	MM_risk_2	0.28714217334456077
MM_risk_3	AMP_6q	0.10571352252824835	-2.247022461192675	0.10571352252824835	MM_risk_3	0.9298252355347936
t_CCND1	AMP_6q	0.9999999995507518	-4.4924819430180274e-10	0.9999999995507518	t_CCND1	0.001
t_MYC	AMP_6q	4.6319576607925254e-5	-9.979945865330142	0.001	t_MYC	0.999985309486234
t_WHSC1	AMP_6q	0.7708351355355443	-0.26028076027434216	0.7708351355355443	t_WHSC1	0.34537713180066465
AMP_1p	AMP_7p	NA	NA	NA	AMP_1p	NA
AMP_1q	AMP_7p	NA	NA	NA	AMP_1q	NA
AMP_2p	AMP_7p	NA	NA	NA	AMP_2p	NA
AMP_2q	AMP_7p	NA	NA	NA	AMP_2q	NA
AMP_3p	AMP_7p	NA	NA	NA	AMP_3p	NA
AMP_3q	AMP_7p	NA	NA	NA	AMP_3q	NA
AMP_4p	AMP_7p	NA	NA	NA	AMP_4p	NA
AMP_4q	AMP_7p	NA	NA	NA	AMP_4q	NA
AMP_5p	AMP_7p	NA	NA	NA	AMP_5p	NA
AMP_5q	AMP_7p	NA	NA	NA	AMP_5q	NA
AMP_6p	AMP_7p	NA	NA	NA	AMP_6p	NA
AMP_6q	AMP_7p	NA	NA	NA	AMP_6q	NA
AMP_7p	AMP_7p	NA	NA	NA	AMP_7p	NA
AMP_7q	AMP_7p	9.613199652455667e-195	-446.7409560159648	0.001	AMP_7q	1
AMP_8q	AMP_7p	1.678906138536732e-6	-13.297368084625836	0.001	AMP_8q	0.999999401037237
AMP_9p	AMP_7p	5.276192186868366e-57	-129.58414563984493	0.001	AMP_9p	1
AMP_9q	AMP_7p	6.721890429225991e-56	-127.03939577881991	0.001	AMP_9q	1
AMP_11p	AMP_7p	4.824622282055087e-20	-44.47796941166618	0.001	AMP_11p	1
