	AveExpr	Coef.r1v3	Coef.r1v2	Coef.r2vr3	t.r1v3	t.r1v2	t.r2vr3	P.value.r1v3	P.value.r1v2	P.value.r2vr3	Results.r1v3	Results.r1v2	Results.r2vr3	Genes.genes.hgnc_symbol	Genes.genes.ensembl_gene_id	Genes.genes.length
1731	-4.03227719496348	-0.359079870841168	0.0852660128080176	-0.444345883649186	0	0	0	0.963984784408036	0.994192094366069	0.963423219062832	0	0	0	MMP2	ENSG00000087245	116991
1733	-0.679984852914486	-0.0215095320012578	0.365066144770349	-0.386575676771607	0	0	0	0.99968574316513	0.971887096271049	0.985441158756679	0	0	0	LPCAT2	ENSG00000087253	77594
1735	4.25844766124159	-0.0916516781994119	-0.143084959912725	0.0514332817133134	0	0	0	1	1	1	0	0	0	OGFOD1	ENSG00000087263	27583
1736	5.5579583047433	-0.144481384772301	-0.0273527751236617	-0.117128609648639	0	0	0	0.999999999999993	1	1	0	0	0	SH3BP2	ENSG00000087266	48027
1737	4.92801186384808	-0.146277981861898	-0.0495499965492119	-0.0967279853126861	0	0	0	1	1	1	0	0	0	NOP14	ENSG00000087269	25473
1738	6.59864294866683	0.00697012396549379	-0.00248678728791774	0.00945691125341153	0	0	0	1	1	1	0	0	0	ADD1	ENSG00000087274	86232
1739	1.17877422276049	0.335371480602832	0.125613413211051	0.209758067391781	0	0	0	0.99999999999236	1	1	0	0	0	L2HGDH	ENSG00000087299	74666
1740	3.11275327619297	0.221474363339247	0.0730330924927158	0.148441270846531	0	0	0	1	1	1	0	0	0	TXNDC16	ENSG00000087301	121926
1741	6.06962043196461	-0.201101779134277	-0.0881170861139129	-0.112984693020364	0	0	0	1	1	1	0	0	0	RTRAF	ENSG00000087302	21180
1742	2.55394028004079	-0.467246668318907	0.204986289333041	-0.672232957651948	0	0	0	0.985874017577829	0.99857287729596	0.935680458922307	0	0	0	NID2	ENSG00000087303	64250
1743	4.14064290845244	0.462380485537607	0.219110111396843	0.243270374140763	0	0	0	0.999999999999946	1	1	0	0	0	GMCL1	ENSG00000087338	51724
1744	7.32274242780576	-0.144740443165563	-0.0428859568610243	-0.101854486304539	0	0	0	1	1	1	0	0	0	SF3B2	ENSG00000087365	18579
1745	4.23833489577967	0.165034178863704	0.0438159992172622	0.121218179646442	0	0	0	0.999999999999993	1	1	0	0	0	KLHL42	ENSG00000087448	22992
1746	9.40894328595596	0.113836188480533	0.0730169237452518	0.0408192647352816	0	0	0	1	1	1	0	0	0	GNAS	ENSG00000087460	71474
1747	5.36989047516806	0.194058590199075	0.136579472050157	0.057479118148918	0	0	0	1	1	1	0	0	0	DNM1L	ENSG00000087470	66450
1748	0.763277369307618	0.0547064233167427	0.552056705731205	-0.497350282414462	0	0	0	0.998462521369836	0.892247278261252	0.948838216905402	0	0	0	PTHLH	ENSG00000087494	14649
1749	-2.059005936636	2.21699278480329	1.25113026712973	0.965862517673555	2.43899864466902	0.501975204356463	0	0.00758211779223561	0.307985761734243	0.52781287703359	0	0	0	PHACTR3	ENSG00000087495	270202
1750	5.99307133032036	0.152679261564641	0.0550363434750656	0.0976429180895755	0	0	0	1	1	1	0	0	0	ERGIC2	ENSG00000087502	43837
1751	-4.95146819134692	1.55293108710882	0.250132516409413	1.3027985706994	1.28163890739137	0	0.785613169398556	0.100357790232487	0.959126611259097	0.216280820787139	0	0	0	TFAP2C	ENSG00000087510	9977
1752	0.600142516967178	0.871926909524761	0.408922269244258	0.463004640280504	0	0	0	0.766081795919117	0.999450911471307	0.999553124670538	0	0	0	AURKA	ENSG00000087586	22948
1753	-2.20021498219755	-0.539197524640532	-0.0501837694032332	-0.489013755237298	0	0	0	0.980134459747976	0.999966467284066	0.995994094952952	0	0	0	CASS4	ENSG00000087589	48275
1754	-0.330795337009472	0.272047078027556	-0.127645588143322	0.399692666170878	0	0	0	0.999968632880111	0.999998467998719	0.999933431040005	0	0	0	PIR	ENSG00000087842	108765
1755	2.05224126499897	-0.15531380310114	-0.145655301521103	-0.009658501580037	0	0	0	0.999999999999996	0.999999999999981	1	0	0	0	AAMDC	ENSG00000087884	97323
1756	-0.302930925111579	0.379029405296485	0.189709832022789	0.189319573273696	0	0	0	0.999999988875925	0.999999999998492	1	0	0	0	RFX2	ENSG00000087903	206408
1757	3.08571177709735	0.217383336028607	0.038347282065319	0.179036053963288	0	0	0	1	1	1	0	0	0	METTL2A	ENSG00000087995	29510
1759	3.40255958458782	0.201726057729575	0.0136422795860947	0.188083778143481	0	0	0	1	1	1	0	0	0	ALG6	ENSG00000088035	70978
1760	5.54361142471923	-0.205786633695314	-0.108761753478161	-0.0970248802171527	0	0	0	1	1	1	0	0	0	CNOT3	ENSG00000088038	17932
1761	-2.6688014011679	-0.2868717800042	-0.199834537454757	-0.0870372425494437	0	0	0	0.998740150872018	0.999382268278757	0.99999671957417	0	0	0	GP6	ENSG00000088053	24559
1762	4.17409561188508	0.132690187898034	0.0382606067591427	0.0944295811388915	0	0	0	1	1	1	0	0	0	PTPN4	ENSG00000088179	224977
1763	6.31685456300307	0.138737938260245	0.0433721906668065	0.0953657475934389	0	0	0	1	1	1	0	0	0	DDX18	ENSG00000088205	17686
1764	6.50038023517988	0.0754304870526852	0.0552426795242438	0.0201878075284414	0	0	0	1	1	1	0	0	0	KHSRP	ENSG00000088247	11709
1765	1.78740152286568	0.726861060920138	0.160658636625052	0.566202424295085	0	0	0	0.896492091758799	0.999931228307434	0.987285588844353	0	0	0	GNA11	ENSG00000088256	29637
1766	-0.587710201156682	1.00010821913488	0.399108577984521	0.600999641150359	0.000408227754575765	0	0	0.499837242972158	0.987209431489207	0.950708895970076	0	0	0	ASAP3	ENSG00000088280	56005
1767	5.59540800666247	-0.0841805254787698	-0.0276440974078715	-0.0565364280708982	0	0	0	1	1	1	0	0	0	EDEM2	ENSG00000088298	31972
1768	0.426658413201988	0.371110447819682	0.243039109475111	0.128071338344571	0	0	0	0.99993032819859	0.999994519246057	0.999999997617681	0	0	0	DNMT3B	ENSG00000088305	46971
1770	2.22845662804712	1.02032416855582	0.57532053724652	0.4450036313093	0.113763256988295	0	0	0.454741418279701	0.990265891952018	0.999493655117782	0	0	0	TPX2	ENSG00000088325	62534
1771	7.42493269032098	-0.0693357552949561	0.174641875483739	-0.243977630778695	0	0	0	0.999999585015784	0.9999842595865	0.999998327091432	0	0	0	FER1L4	ENSG00000088340	48825
1772	2.33422897817284	0.0361775247601934	0.0128906399449793	0.0232868848152141	0	0	0	1	1	1	0	0	0	PDRG1	ENSG00000088356	7709
1773	4.16030761594188	0.25635461909444	0.223816710547807	0.0325379085466331	0	0	0	0.999999975878261	0.999999972625985	0.999999999999998	0	0	0	EPB41L1	ENSG00000088367	141295
1775	3.76242299491602	-0.963524149978613	-0.445324323466985	-0.518199826511628	0	0	0	0.631214794867539	0.999998878066055	0.999999957709609	0	0	0	DOCK9	ENSG00000088387	293196
1776	5.64284849841422	-0.902279579096593	-0.394698125571391	-0.507581453525202	0	0	0	0.935554358159487	1	1	0	0	0	ANKRD10	ENSG00000088448	36529
1777	2.82638852054885	-0.912853492657901	-0.494774184308325	-0.418079308349576	0	0	0	0.802257162815028	0.999997836627591	0.999999999996957	0	0	0	TGDS	ENSG00000088451	22188
1778	2.40449412202836	-0.600512177579358	-0.347763884190055	-0.252748293389303	0	0	0	0.938055551808249	0.9913836685219	0.999754000447925	0	0	0	DOCK3	ENSG00000088538	709271
1779	2.86275065492742	-0.0419690339665433	-0.0392154800890925	-0.0027535538774508	0	0	0	1	1	1	0	0	0	C3orf18	ENSG00000088543	13002
1780	3.90927415004657	-0.0373631451767422	-0.122873463026762	0.0855103178500198	0	0	0	1	1	1	0	0	0	COQ9	ENSG00000088682	13845
1782	1.16462726355803	-0.0202166525293597	-0.0560659775858283	0.0358493250564687	0	0	0	1	1	1	0	0	0	KIF9	ENSG00000088727	55453
1783	-2.73678312588286	2.09147825896705	1.37886441172275	0.712613847244299	3.62430692689363	1.22239364786998	0	0.000163653068403057	0.111141147503254	0.835606652873678	1	0	0	ARHGAP28	ENSG00000088756	186000
1784	4.94801173306915	-0.0620887728314488	0.0062432355742299	-0.0683320084056787	0	0	0	1	1	1	0	0	0	CRLS1	ENSG00000088766	33960
1786	3.26095904117114	-0.376168544581397	-0.158180171226801	-0.217988373354596	0	0	0	0.999999999999992	1	1	0	0	0	PPP1R13B	ENSG00000088808	114380
1787	5.53686240901556	0.29884369230277	0.257376319812026	0.0414673724907439	0	0	0	1	1	1	0	0	0	ATRN	ENSG00000088812	180100
1788	3.28095597885399	0.745520361816649	0.692671087172015	0.0528492746446338	0	0	0	0.86120670588195	0.894979066792418	0.999991135606421	0	0	0	SMOX	ENSG00000088826	66767
1789	0.519999554971363	-1.50225837649068	-0.950965465844425	-0.551292910646259	-1.29482495084903	0	0	0.0980656812900538	0.547366349765534	0.931854978834649	0	0	0	SIGLEC1	ENSG00000088827	25630
1790	5.116501218959	0.0894959955767289	0.116027558888706	-0.0265315633119769	0	0	0	1	1	1	0	0	0	FKBP1A	ENSG00000088832	24187
1791	5.05322811744187	0.0406352782377182	0.0204279608745379	0.0202073173631803	0	0	0	1	1	1	0	0	0	NSFL1C	ENSG00000088833	31680
1792	-0.64934774878803	0.194605949634161	0.665304516371897	-0.470698566737736	0	0	0	0.996431395851621	0.850208359408212	0.97146411928206	0	0	0	SLC4A11	ENSG00000088836	12142
1793	1.00874832062484	-0.995072501648831	-0.249400596178807	-0.745671905470024	0	0	0	0.507877817553444	0.997260040178979	0.889596449004344	0	0	0	DNAAF9	ENSG00000088854	158363
1794	2.7914398361714	0.291717813768266	0.165838197719058	0.125879616049208	0	0	0	1	1	1	0	0	0	ZNF343	ENSG00000088876	42885
1795	-3.14848750732136	1.33229013879284	0.814607879786576	0.517682259006263	0.936124593223477	0	0	0.174888384723865	0.693330506918416	0.929448956456779	0	0	0	EBF4	ENSG00000088881	67234
1796	-4.68192170553689	-0.230716165077773	-0.244783971630946	0.0140678065531734	0	0	0	0.993645893715494	0.990320689200272	0.999964737437006	0	0	0	CPXM1	ENSG00000088882	6553
1797	3.85604175134106	0.0981020789892444	0.123805777740761	-0.0257036987515167	0	0	0	1	1	1	0	0	0	MAVS	ENSG00000088888	29324
1798	2.75120896284752	0.198278650122926	0.564139950966898	-0.365861300843971	0	0	0	0.999973602048379	0.980281189284595	0.999732236330522	0	0	0	LZTS3	ENSG00000088899	10932
1800	5.75924369785373	0.145784268206882	0.170821422585957	-0.0250371543790759	0	0	0	1	1	1	0	0	0	XRN2	ENSG00000088930	86494
1801	4.49707351523608	-0.00957382699103349	0.0514914149721148	-0.0610652419631483	0	0	0	1	1	1	0	0	0	KIZ	ENSG00000088970	120639
1802	6.20862873121558	0.208172428298726	0.0788765859874196	0.129295842311306	0	0	0	0.999999999999954	1	1	0	0	0	DYNLL1	ENSG00000088986	28643
1803	-1.54282466546536	1.58736311201392	0.45820559336582	1.1291575186481	1.82814258562759	0	0.433537316586327	0.0341383143161807	0.956302400377452	0.332429686386571	0	0	0	TESC	ENSG00000088992	60556
1804	5.71562981525079	-0.303411729860004	-0.117024007692513	-0.186387722167491	0	0	0	1	1	1	0	0	0	SNX5	ENSG00000089006	27383
1805	9.78879783260318	-0.375178808421344	-0.139944081617463	-0.235234726803881	0	0	0	0.999999999999976	1	1	0	0	0	RPL6	ENSG00000089009	13649
1806	-4.45857777271814	1.20450211891245	0.312282127917426	0.892219990995028	0.674577072765425	0	0	0.25016809802628	0.986500178437354	0.65493482649564	0	0	0	SIRPG	ENSG00000089012	28627
1807	4.15696514966425	0.11753671911448	0.0979799686945615	0.0195567504199188	0	0	0	1	1	1	0	0	0	MAPKAPK5	ENSG00000089022	59994
1808	2.53371908441701	-0.119865949164276	-0.174008196203657	0.0541422470393811	0	0	0	0.999999598947407	0.999996355698466	0.999999999729716	0	0	0	P2RX7	ENSG00000089041	55213
1809	2.77638511375802	0.229688794109649	0.16353406306956	0.0661547310400885	0	0	0	1	1	1	0	0	0	ESF1	ENSG00000089048	70597
1810	1.86347719328757	0.992871966583275	0.388241237721233	0.604630728862042	0	0	0	0.524455188581109	0.999999867192202	0.999874561122517	0	0	0	RBBP9	ENSG00000089050	10685
1811	7.03315435309291	-0.164760594050948	-0.0799053989078029	-0.0848551951431453	0	0	0	1	1	1	0	0	0	ANAPC5	ENSG00000089053	91651
1812	4.1127570225143	-0.00176875707042434	0.162377653777351	-0.164146410847775	0	0	0	1	1	1	0	0	0	SLC23A2	ENSG00000089057	157937
1813	2.65698408734271	0.020381645262642	-0.108819750580451	0.129201395843093	0	0	0	1	0.999999999999616	1	0	0	0	SLC8B1	ENSG00000089060	60734
1814	6.46200722506274	0.0128777237862607	0.0628904630814535	-0.0500127392951928	0	0	0	1	1	1	0	0	0	TMEM230	ENSG00000089063	44871
1815	0.920473443223891	-0.0915771622628	-0.0607289034565341	-0.0308482588062658	0	0	0	1	1	1	0	0	0	DZANK1	ENSG00000089091	83914
1816	4.11425267381248	-0.00211790884562379	-0.0420848103620957	0.0399669015164719	0	0	0	1	1	1	0	0	0	KDM2B	ENSG00000089094	151927
1817	-4.04531649797878	0.458807523600087	0.392525134433321	0.0662823891667657	0	0	0	0.95000523990797	0.960667816760965	0.999404762890828	0	0	0	CFAP61	ENSG00000089101	308189
1819	1.88782635225796	-0.106649649750923	-0.0396432721787128	-0.0670063775722103	0	0	0	1	1	1	0	0	0	TASP1	ENSG00000089123	249540
1820	5.09798361467006	-0.29998634561059	-0.297603116717088	-0.00238322889350151	0	0	0	0.999994626583882	0.999987042324927	0.999999999999917	0	0	0	OAS1	ENSG00000089127	27363
1821	6.7370601053137	0.0741524226894397	0.111395270321085	-0.0372428476316458	0	0	0	1	1	1	0	0	0	GCN1	ENSG00000089154	67513
1822	11.0146986817323	-0.209987721588947	-0.0457342434629933	-0.164253478125953	0	0	0	1	1	1	0	0	0	RPLP0	ENSG00000089157	4536
1823	4.07202675232294	0.121064620737267	0.0394945891795331	0.0815700315577343	0	0	0	1	1	1	0	0	0	PXN	ENSG00000089159	55332
1824	-0.980363814762272	0.56259325945651	0.310522092746162	0.252071166710348	0	0	0	0.999432570192339	0.999999586638264	0.99999999941166	0	0	0	SIRT4	ENSG00000089163	10933
1825	3.44866517202401	0.741802126206464	0.755950346393595	-0.0141482201871317	0	0	0	0.756776684031576	0.734061825333494	0.999455217002335	0	0	0	RPH3A	ENSG00000089169	328501
1826	1.74421062137222	-0.0496803536271189	0.0993737585739591	-0.149054112201078	0	0	0	0.999999981097613	0.999999649192663	0.999999990764131	0	0	0	KIF16B	ENSG00000089177	301344
1827	3.70728173479699	0.0762292068249968	0.0211792441010092	0.0550499627239875	0	0	0	1	1	1	0	0	0	TRMT6	ENSG00000089195	13330
1829	6.75133689313553	0.121431649563895	0.00768356672339277	0.113748082840503	0	0	0	1	1	1	0	0	0	PEBP1	ENSG00000089220	9460
1831	3.83357064165671	0.094260159404397	0.0106645247803767	0.0835956346240203	0	0	0	1	1	1	0	0	0	BRAP	ENSG00000089234	43810
1832	7.68905340684033	-0.178221444934927	-0.135784872821995	-0.0424365721129316	0	0	0	1	1	1	0	0	0	ERP29	ENSG00000089248	10101
1834	6.82491555128498	0.0267462623531198	0.101863943681521	-0.0751176813284014	0	0	0	1	1	1	0	0	0	FUS	ENSG00000089280	11467
1835	5.46411949333874	-0.469286377322936	-0.238037998625305	-0.23124837869763	0	0	0	0.999999999999911	1	1	0	0	0	IGBP1	ENSG00000089289	32877
1836	7.31412182335899	-0.763393938653325	-0.475940334003417	-0.287453604649908	0	0	0	0.980733107166416	0.999991689119611	0.999999999997911	0	0	0	FXYD5	ENSG00000089327	15151
1837	4.95668012032098	-0.478905109499908	-0.397164678164637	-0.0817404313352714	0	0	0	0.999998948041113	0.999999902567516	1	0	0	0	ZNF302	ENSG00000089335	8758
1838	4.65097249063812	-0.977193152753089	-0.391416422167295	-0.585776730585794	0	0	0	0.562069046528226	0.99995000136414	0.999618347198273	0	0	0	GRAMD1A	ENSG00000089351	31687
1841	4.6137908399153	-0.342975819258255	-0.0585040251797952	-0.28447179407846	0	0	0	0.999999998390463	0.999999999999998	0.999999999999919	0	0	0	CDIP1	ENSG00000089486	28159
1842	-2.27643531343556	-0.575695783283818	-0.135489384702227	-0.44020639858159	0	0	0	0.996949279929639	0.999999891758213	0.999987394113131	0	0	0	CMTM1	ENSG00000089505	12744
1843	-1.49926630577268	0.437859933988515	0.207958565642486	0.229901368346029	0	0	0	0.993408801711752	0.999619732645744	0.999929723406073	0	0	0	KCNH4	ENSG00000089558	24251
1844	9.09192860732979	-0.169400834950988	-0.0730174859807882	-0.0963833489701997	0	0	0	1	1	1	0	0	0	GANAB	ENSG00000089597	21900
1845	4.25047389289057	-0.386223177063822	-0.305342653503659	-0.0808805235601637	0	0	0	0.999999999999998	1	1	0	0	0	GMIP	ENSG00000089639	14181
1846	3.23302778182069	0.328999808865793	0.0718031157676116	0.257196693098181	0	0	0	1	1	1	0	0	0	RBM41	ENSG00000089682	56938
1847	1.54879494360873	0.664119624981232	0.394192017806304	0.269927607174928	0	0	0	0.972479416763509	0.9995924624151	0.999996846065555	0	0	0	BIRC5	ENSG00000089685	11450
1848	2.25597824867149	-1.04265634301683	-0.0689489638377936	-0.973707379179032	-0.101842336756681	0	0	0.459467337940763	0.988327200443154	0.529692224393037	0	0	0	LAG3	ENSG00000089692	5943
1849	5.7641756397355	0.0423266566585037	0.0396008069371421	0.00272584972136158	0	0	0	1	1	1	0	0	0	MLF2	ENSG00000089693	19479
1850	-0.913351722146471	-0.0914790968310348	0.0214886807701735	-0.112967777601208	0	0	0	0.999999994308812	0.999999997934783	0.999999999901238	0	0	0	OTUB2	ENSG00000089723	22590
1851	7.20746604040189	-0.362237814266081	-0.0829898032576812	-0.279248011008399	0	0	0	0.99999999999779	1	1	0	0	0	DDX24	ENSG00000089737	32915
1852	3.78646296406895	-0.0215979145930203	0.0491718044733789	-0.0707697190663992	0	0	0	1	1	1	0	0	0	ZBTB25	ENSG00000089775	56107
1853	5.35816308529023	-0.14175097554292	-0.0146035114422425	-0.127147464100678	0	0	0	1	1	1	0	0	0	NECAP1	ENSG00000089818	20942
1854	7.26304673235541	0.287604495260114	0.252937309955365	0.0346671853047491	0	0	0	0.999999999999802	0.999999999999714	1	0	0	0	ARHGAP4	ENSG00000089820	27632
1855	2.13700089602754	0.0686772510204596	-0.0383812546890057	0.107058505709465	0	0	0	0.999999999826463	0.999999999826349	0.999999999997327	0	0	0	ANKRD24	ENSG00000089847	42125
1856	2.73330123283487	0.692724154968277	0.420957981964408	0.271766173003869	0	0	0	0.965845642653581	0.999590103761905	0.999998321489001	0	0	0	DHX32	ENSG00000089876	60099
1857	3.0746837547309	-0.176512506313329	-0.0296351339436698	-0.146877372369659	0	0	0	1	1	1	0	0	0	RCOR1	ENSG00000089902	137912
1858	4.63998908301923	-0.29175263775924	-0.0902610617013364	-0.201491576057903	0	0	0	1	1	1	0	0	0	GPATCH2L	ENSG00000089916	102426
1859	5.72974908171652	0.22888985284171	0.148810849485373	0.080079003356337	0	0	0	0.999999999999081	0.99999999999991	1	0	0	0	LTBP4	ENSG00000090006	36935
1860	4.03985207751688	0.287090215297941	0.110721744147351	0.176368471150591	0	0	0	0.999999995767567	0.999999999996469	0.99999999999996	0	0	0	BLVRB	ENSG00000090013	17999
1861	3.25186488722339	0.175714750849474	0.0883690545076012	0.0873456963418731	0	0	0	1	1	1	0	0	0	SLC9A1	ENSG00000090020	68172
1862	5.41799894384324	-0.0774700573534908	0.0184475692063906	-0.0959176265598813	0	0	0	1	1	1	0	0	0	SPTLC1	ENSG00000090054	115326
1863	6.98772547835086	-0.035298522586082	0.0268293563957336	-0.0621278789818156	0	0	0	1	1	1	0	0	0	PAPOLA	ENSG00000090060	65683
1864	4.87472697372429	-0.166536179128206	-0.0169278877439449	-0.149608291384261	0	0	0	1	1	1	0	0	0	CCNK	ENSG00000090061	53875
1865	4.09242204204769	-0.571189868594417	-0.331598551784913	-0.239591316809504	0	0	0	0.999994583127533	0.999999999932226	1	0	0	0	PCBP4	ENSG00000090097	16562
1866	6.50066671951707	-0.207936078949407	0.114032368888844	-0.321968447838251	0	0	0	0.996217874418322	0.997865669234676	0.995862858039672	0	0	0	RGS1	ENSG00000090104	4261
1867	5.45527998265453	0.000176791708437207	-0.033729519488408	0.0339063111968452	0	0	0	1	1	1	0	0	0	YPEL3	ENSG00000090238	4601
1868	4.68915009450024	-0.0879328488317359	-0.0154939314641052	-0.0724389173676308	0	0	0	1	1	1	0	0	0	MRPS33	ENSG00000090263	12618
1869	5.20202022473513	0.197568032901061	0.115281834676411	0.0822861982246499	0	0	0	1	1	1	0	0	0	NDUFB2	ENSG00000090266	32013
1870	5.05180839353786	0.0739257600801277	-0.00030065580508154	0.0742264158852093	0	0	0	1	1	1	0	0	0	NUDC	ENSG00000090273	46633
1871	5.09180439847896	-0.201080459099017	-0.164130274057221	-0.0369501850417953	0	0	0	1	1	1	0	0	0	MAEA	ENSG00000090316	50260
1872	5.23142186890374	0.298990405911587	0.114656512510281	0.184333893401305	0	0	0	0.999992080937949	0.999999881797086	0.999999994733243	0	0	0	ICAM1	ENSG00000090339	15522
1873	5.59011641192906	-0.188566450843449	-0.0301958484357181	-0.15837060240773	0	0	0	1	1	1	0	0	0	STRN4	ENSG00000090372	27483
1874	0.0976831080589343	0.441594174861184	0.141219994029245	0.30037418083194	0	0	0	0.977897924149274	0.998686315372302	0.997708170400906	0	0	0	IRAK3	ENSG00000090376	65427
1875	2.93173483969909	-0.267969286359354	-0.168843862453198	-0.0991254239061563	0	0	0	0.986786335195384	0.992260244305998	0.999341802631734	0	0	0	LYZ	ENSG00000090382	5853
1877	4.25515502104654	-0.134038949642735	-0.0861230633777073	-0.0479158862650282	0	0	0	1	1	1	0	0	0	MUL1	ENSG00000090432	8703
1878	2.84975266157464	0.291300976286243	0.161222016631597	0.130078959654646	0	0	0	0.999999999999953	1	1	0	0	0	TFAP4	ENSG00000090447	15889
1879	4.17646189462332	0.0221538854598684	-0.0439027014979771	0.0660565869578456	0	0	0	1	1	1	0	0	0	PDCD7	ENSG00000090470	16429
1880	5.77689678657764	-0.142980942974325	-0.119200046944257	-0.0237808960300683	0	0	0	1	1	1	0	0	0	SPG21	ENSG00000090487	27288
1882	7.4125473004706	0.14767362566566	0.106479163500201	0.0411944621654587	0	0	0	1	1	1	0	0	0	DNAJB11	ENSG00000090520	18397
1883	0.707759967034522	-1.632179167005	-1.27614675214309	-0.356032414861906	-1.44120356892896	-0.601773861193241	0	0.0751567852753414	0.273834197451308	0.974640118812813	0	0	0	P3H2	ENSG00000090530	165709
1884	-5.99031463802557	0.3496026961108	0.564972105117061	-0.215369409006261	0	0	0	0.982523397328567	0.909020594736642	0.997808861056554	0	0	0	THPO	ENSG00000090534	10033
1885	-4.49972029987066	0.295570562338438	0.271991486439035	0.023579075899403	0	0	0	0.972735536072666	0.971074992587683	0.999501883263594	0	0	0	CHRD	ENSG00000090539	10663
1886	2.61615632183174	-0.188917873090882	-0.0122493986669561	-0.176668474423926	0	0	0	1	1	1	0	0	0	FLT3LG	ENSG00000090554	12024
1887	3.70589572119391	-0.0823528497046602	0.0515178743908851	-0.133870724095545	0	0	0	1	1	1	0	0	0	RAB11FIP3	ENSG00000090565	97362
1888	5.14375463661656	0.191891654469194	0.060608625142998	0.131283029326196	0	0	0	1	1	1	0	0	0	GNPTG	ENSG00000090581	13806
1889	2.35065442293518	0.536962333895843	0.52353469468445	0.0134276392113932	0	0	0	0.998563295075531	0.998311892794509	0.999999999991957	0	0	0	ZNF268	ENSG00000090612	33423
1890	6.57401214930812	0.0277588258028647	0.0752564575755832	-0.0474976317727185	0	0	0	1	1	1	0	0	0	GOLGA3	ENSG00000090615	60241
1891	8.75821808464256	-0.162941578184459	-0.142646602913306	-0.0202949752711525	0	0	0	1	1	1	0	0	0	PABPC4	ENSG00000090621	16081
1892	-3.24129675566115	-1.07174282423893	-0.346766819554537	-0.724976004684397	-0.195512658668377	0	0	0.422545723658362	0.952116982125937	0.813661797991134	0	0	0	CD209	ENSG00000090659	7571
1893	2.18700008114299	-0.88758492147328	-0.475494637588896	-0.412090283884384	0	0	0	0.661050896905453	0.965650363158145	0.996163616025744	0	0	0	CERS4	ENSG00000090661	55685
1894	4.21778324728062	-0.032861200357555	-0.00157341177811254	-0.0312877885794425	0	0	0	1	1	1	0	0	0	MCOLN1	ENSG00000090674	11385
1895	6.59571603146165	-0.22362806989134	-0.0545363529436313	-0.169091716947709	0	0	0	1	1	1	0	0	0	USP48	ENSG00000090686	105308
1896	-0.0287757414871609	0.591557386828049	0.297276852393244	0.294280534434805	0	0	0	0.999232982684626	0.999999916220792	0.999999998959473	0	0	0	EFNB1	ENSG00000090776	13139
1897	5.16382101762756	-0.396567248833217	-0.311365196051106	-0.0852020527821109	0	0	0	0.999999999684387	0.999999999987768	1	0	0	0	PDPR	ENSG00000090857	48205
1898	6.84428503970886	0.111188637069985	-0.0672447940326704	0.178433431102655	0	0	0	0.999999999999999	0.999999999999998	1	0	0	0	AARS1	ENSG00000090861	37724
1899	7.34252465306156	-0.138204251445391	0.0647888370239329	-0.202993088469324	0	0	0	1	1	1	0	0	0	GLG1	ENSG00000090863	159717
1900	0.69842193539848	1.01414313535723	0.501031714481251	0.51311142087598	0.0734043459175215	0	0	0.470760619999415	0.994380473460669	0.996837763466236	0	0	0	KIF4A	ENSG00000090889	130782
1901	5.66283454167271	0.106075803593667	0.0774644925199777	0.0286113110736892	0	0	0	1	1	1	0	0	0	TNRC6A	ENSG00000090905	217423
1902	4.54470767559159	-0.345384257809387	0.0739874386961707	-0.419371696505558	0	0	0	0.999983235655737	0.999999978246341	0.999988270823286	0	0	0	PLEKHG2	ENSG00000090924	15746
1903	-4.85213238308138	0.140148588503887	0.348842109910117	-0.20869352140623	0	0	0	0.998552092036396	0.983479924868896	0.999010403589139	0	0	0	DLL3	ENSG00000090932	9586
1904	1.3586674920988	0.0453455992833247	0.0364058435496852	0.00893975573363948	0	0	0	1	1	1	0	0	0	NAT14	ENSG00000090971	2380
1905	1.68990552392777	0.0113083426817198	-0.236660720649784	0.247969063331504	0	0	0	0.999999125682572	0.999736703537508	0.999980742193136	0	0	0	PITPNM2	ENSG00000090975	167610
1906	4.10106582839451	0.150538125198302	0.0216027431106776	0.128935382087624	0	0	0	1	1	1	0	0	0	EXOC1	ENSG00000090989	51438
1907	4.90107854462795	0.00930085707477346	0.0500024230364238	-0.0407015659616503	0	0	0	1	1	1	0	0	0	RBM27	ENSG00000091009	85618
1909	4.96028528377305	0.344313757476352	0.182610603346776	0.161703154129576	0	0	0	1	1	1	0	0	0	OSBPL8	ENSG00000091039	208012
1910	3.10749535391511	-0.0208935221495357	-0.094107284282162	0.0732137621326263	0	0	0	1	1	1	0	0	0	DTX2	ENSG00000091073	44319
1911	-0.275701560744778	-0.221387387278422	-0.18667436460394	-0.0347130226744824	0	0	0	0.999999984204726	0.999999984249058	0.999999999999999	0	0	0	NLRC4	ENSG00000091106	41279
1912	3.49434529745272	0.467207074307666	0.262468900349428	0.204738173958238	0	0	0	0.999996635427353	0.999999998901136	0.999999999999896	0	0	0	PUS7	ENSG00000091127	82610
1913	-5.39422954427235	-0.315416835012802	-0.23089861510303	-0.0845182199097723	0	0	0	0.994857776401328	0.996949670778967	0.999967236663616	0	0	0	LAMB4	ENSG00000091128	106813
1914	-0.403895615689286	-0.136285947605034	-0.295806503253112	0.159520555648078	0	0	0	0.997917557176322	0.987656696310578	0.999456286886196	0	0	0	NRCAM	ENSG00000091129	309094
